time_tag,p3_flux_ic
1975-07-14 02:40:00,
1975-07-14 02:45:00,
1975-07-14 02:50:00,
1975-07-14 02:55:00,
1975-07-14 03:00:00,
1975-07-14 03:05:00,
1975-07-14 03:10:00,
1975-07-14 03:15:00,
1975-07-14 03:20:00,
1975-07-14 03:25:00,
1975-07-14 03:30:00,
1975-07-14 03:35:00,
1975-07-14 03:40:00,
1975-07-14 03:45:00,
1975-07-14 03:50:00,
1975-07-14 03:55:00,
1975-07-14 04:00:00,
1975-07-14 04:05:00,
1975-07-14 04:10:00,
1975-07-14 04:15:00,
1975-07-14 04:20:00,
1975-07-14 04:25:00,
1975-07-14 04:30:00,
1975-07-14 04:35:00,
1975-07-14 04:40:00,
1975-07-14 04:45:00,
1975-07-14 04:50:00,
1975-07-14 04:55:00,
1975-07-14 05:00:00,
1975-07-14 05:05:00,
1975-07-14 05:10:00,
1975-07-14 05:15:00,
1975-07-14 05:20:00,
1975-07-14 05:25:00,
1975-07-14 05:30:00,
1975-07-14 05:35:00,
1975-07-14 05:40:00,
1975-07-14 05:45:00,
1975-07-14 05:50:00,
1975-07-14 05:55:00,
1975-07-14 06:00:00,
1975-07-14 06:05:00,
1975-07-14 06:10:00,
1975-07-14 06:15:00,
1975-07-14 06:20:00,
1975-07-14 06:25:00,
1975-07-14 06:30:00,
1975-07-14 06:35:00,
1975-07-14 06:40:00,
1975-07-14 06:45:00,
1975-07-14 06:50:00,
1975-07-14 06:55:00,
1975-07-14 07:00:00,
1975-07-14 07:05:00,
1975-07-14 07:10:00,
1975-07-14 07:15:00,
1975-07-14 07:20:00,
1975-07-14 07:25:00,
1975-07-14 07:30:00,
1975-07-14 07:35:00,
1975-07-14 07:40:00,
1975-07-14 07:45:00,
1975-07-14 07:50:00,
1975-07-14 07:55:00,
1975-07-14 08:00:00,
1975-07-14 08:05:00,
1975-07-14 08:10:00,
1975-07-14 08:15:00,
1975-07-14 08:20:00,
1975-07-14 08:25:00,
1975-07-14 08:30:00,
1975-07-14 08:35:00,
1975-07-14 08:40:00,
1975-07-14 08:45:00,
1975-07-14 08:50:00,
1975-07-14 08:55:00,
1975-07-14 09:00:00,
1975-07-14 09:05:00,
1975-07-14 09:10:00,
1975-07-14 09:15:00,
1975-07-14 09:20:00,
1975-07-14 09:25:00,
1975-07-14 09:30:00,
1975-07-14 09:35:00,
1975-07-14 09:40:00,
1975-07-14 09:45:00,
1975-07-14 09:50:00,
1975-07-14 09:55:00,
1975-07-14 10:00:00,
1975-07-14 10:05:00,
1975-07-14 10:10:00,
1975-07-14 10:15:00,
1975-07-14 10:20:00,
1975-07-14 10:25:00,
1975-07-14 10:30:00,
1975-07-14 10:35:00,
1975-07-14 10:40:00,
1975-07-14 10:45:00,
1975-07-14 10:50:00,
1975-07-14 10:55:00,
1975-07-14 11:00:00,
1975-07-14 11:05:00,
1975-07-14 11:10:00,
1975-07-14 11:15:00,
1975-07-14 11:20:00,
1975-07-14 11:25:00,
1975-07-14 11:30:00,
1975-07-14 11:35:00,
1975-07-14 11:40:00,
1975-07-14 11:45:00,
1975-07-14 11:50:00,
1975-07-14 11:55:00,
1975-07-14 12:00:00,
1975-07-14 12:05:00,
1975-07-14 12:10:00,
1975-07-14 12:15:00,
1975-07-14 12:20:00,
1975-07-14 12:25:00,
1975-07-14 12:30:00,
1975-07-14 12:35:00,
1975-07-14 12:40:00,
1975-07-14 12:45:00,
1975-07-14 12:50:00,
1975-07-14 12:55:00,
1975-07-14 13:00:00,0.0
1975-07-14 13:05:00,0.0
1975-07-14 13:10:00,0.0
1975-07-14 13:15:00,0.0
1975-07-14 13:20:00,0.0
1975-07-14 13:25:00,0.17862
1975-07-14 13:30:00,0.0
1975-07-14 13:35:00,0.0
1975-07-14 13:40:00,0.0
1975-07-14 13:45:00,2.7668
1975-07-14 13:50:00,0.0
1975-07-14 13:55:00,0.0
1975-07-14 14:00:00,0.0
1975-07-14 14:05:00,0.0
1975-07-14 14:10:00,0.0
1975-07-14 14:15:00,0.0
1975-07-14 14:20:00,0.17862
1975-07-14 14:25:00,0.0
1975-07-14 14:30:00,0.0
1975-07-14 14:35:00,0.0
1975-07-14 14:40:00,31.91
1975-07-14 14:45:00,0.17862
1975-07-14 14:50:00,0.0
1975-07-14 14:55:00,0.0
1975-07-14 15:00:00,0.0
1975-07-14 15:05:00,8.572
1975-07-14 15:10:00,2202.6
1975-07-14 15:15:00,0.0
1975-07-14 15:20:00,0.0
1975-07-14 15:25:00,0.0
1975-07-14 15:30:00,9.1564
1975-07-14 15:35:00,173.35
1975-07-14 15:40:00,0.0
1975-07-14 15:45:00,0.0
1975-07-14 15:50:00,0.35725
1975-07-14 15:55:00,0.0
1975-07-14 16:00:00,189.11
1975-07-14 16:05:00,0.0
1975-07-14 16:10:00,0.0
1975-07-14 16:15:00,0.0
1975-07-14 16:20:00,0.0
1975-07-14 16:25:00,8.3933
1975-07-14 16:30:00,189.11
1975-07-14 16:35:00,0.21435
1975-07-14 16:40:00,0.0
1975-07-14 16:45:00,0.0
1975-07-14 16:50:00,960.49
1975-07-14 16:55:00,0.0
